Hypocotyl colour,Stem determination,Days to 50% flowering,Flower colour,Leaf shape,Leaflet colour,Pubescence colour,Pubescence density,Pubescence type,Plant height,Number of primary branches,Pod colour,Number of pods per plant,Days to 80% maturity,Seed coat colour,Cotyledon colour,Hilum colour,Seed coat pattern,Strophiole at the hilum,Seed coat surface lusture,Number of seeds per pod,100 seed weight (g),Seed yield per plant (g),Days to pod initiation,Number of node per plant
1,0,40,2,1,1,1,0,2,44.2,4,3,28.8,112,1,0,0,1,1,0,2.4,8.6,3.64,52,10.8
0,0,40,3,1,1,2,1,2,61.2,2,1,20.4,108,3,1,1,0,1,0,2.6,12.7,5.36,51,9
0,0,39,3,1,0,2,2,2,53.8,2.4,1,31.2,110,1,0,1,0,1,0,2,9.8,4.34,51,10.8
1,2,52,2,1,2,2,1,1,72,3.2,1,63,106,1,0,0,0,1,0,2,6.4,1.42,63,14
1,2,54,2,1,2,2,0,2,59,3,3,34,109,3,1,0,0,1,1,2,7.2,2.86,67,11.6
1,0,43,0,1,0,1,0,2,34.4,2.6,3,34.2,111,1,0,1,0,1,0,2,7.5,6.22,52,9.6
1,2,57,1,1,2,2,0,2,65,3.25,1,37,107,3,1,0,0,1,1,2.75,6.5,3.22,70,12.5
1,2,56,2,1,2,2,1,2,72,2.4,1,47.8,114,0,1,0,0,0,0,2,7.1,2.98,67,15.6
1,2,55,2,1,1,2,1,1,78.2,2,1,32.4,109,0,1,0,0,0,0,1.8,7.4,0.64,67,13.6
1,2,49,2,1,1,2,0,1,65,5.4,1,63.8,107,3,1,1,0,1,0,2,8.2,5.26,57,15.8
1,2,55,2,1,2,2,0,2,67.6,4.6,1,76.2,113,3,1,0,0,1,1,2.8,6.2,7,66,13.2
0,0,40,3,1,1,1,1,2,52.4,2.4,1,26.2,112,4,1,0,1,1,0,2,10.1,5.02,52,9.8
0,0,36,3,1,1,2,2,2,55,2.6,1,36.6,112,3,1,1,0,1,1,2.6,12.5,6.34,47,10.6
1,0,38,2,1,1,2,1,1,56.2,3,2,33.8,97,4,1,0,1,1,0,2.2,11.6,6.66,47,10.6
0,0,38,3,1,1,1,2,2,43.5,3.25,3,41.5,110,4,1,0,0,1,0,2,11.9,0,48,9
1,2,43,2,1,2,2,1,2,71.2,2.6,1,44.8,107,4,1,0,1,1,1,2.4,9.6,3.54,52,14.2
0,0,39,3,1,1,2,1,2,56.6,2.6,1,36.2,110,2,1,1,0,1,1,2,10.2,4.86,51,9.8
1,2,53,1,1,2,2,0,1,81,3.8,1,36.8,107,3,1,1,0,1,0,2,10.4,2.38,63,18.4
1,2,41,2,1,2,2,1,2,63.2,3,1,47.4,108,4,1,0,1,1,1,2,9.2,2.9,50,13.6
1,0,43,2,1,1,2,3,0,42.4,3.6,1,31.4,112,4,1,0,1,1,1,2.2,9.8,6.4,53,11.4
0,0,39,3,1,1,1,2,2,40.75,3.5,3,32.5,105,1,0,1,0,1,1,2.5,11.9,5.682,50,10
1,2,45,2,1,2,2,2,2,70.8,2.8,1,45.8,108,4,1,0,1,1,1,2,10.2,10.28,54,15
1,0,40,2,1,1,2,3,0,60.2,3,1,31,111,4,1,0,1,1,0,2,10.6,5.18,51,13
0,2,41,3,1,1,2,0,1,65.6,3.2,2,36.8,109,3,1,1,0,1,0,2.4,11.2,6.92,51,13
0,2,50,3,1,1,1,0,1,58.4,2.4,3,41.2,113,4,1,0,0,1,1,2.2,10.2,2.8,60,10.4
1,2,45,2,1,1,1,1,2,65.8,3.6,1,46.2,109,4,1,0,1,1,1,2,9.6,4.62,54,15.2
1,2,50,2,1,2,2,1,2,64,3,1,46.6,111,4,1,1,0,1,0,2,11,3.48,58,13.6
0,0,39,3,1,0,2,3,0,51,3.8,1,40.6,107,4,1,0,1,1,0,2,12.2,8.42,50,11.4
1,0,35,2,1,1,2,2,2,43.6,4.2,1,43,110,3,1,1,0,1,0,2,14.6,2.88,43,10
1,2,51,2,1,2,2,0,2,63.4,3.2,1,44.8,106,4,1,0,0,1,0,2,6.7,2.4,61,9.8
1,2,43,2,1,2,1,2,2,60,5.333333333,1,62.66666667,110,3,1,1,0,1,0,2,8.4,8.5,54,14.33333333
1,2,58,0,1,2,2,1,2,75.25,3.75,3,49.75,107,4,1,1,0,1,0,2.25,7.7,5.1,68,14
1,2,40,2,1,1,2,1,2,59.2,4,1,56.8,111,4,1,1,1,1,0,2,9.9,3.02,52,13.6
1,2,48,2,1,2,2,1,1,78.8,2,1,27.4,107,1,0,0,0,1,0,1.8,8.3,0.52,58,11.6
1,2,51,2,1,2,2,0,2,61,3.4,1,55,114,3,1,1,0,1,0,2.4,9,4.1,61,13.8
1,2,40,2,1,0,2,3,0,50.6,4,1,45.4,111,4,1,0,1,1,0,2.4,11.5,8.36,52,10.4
0,2,40,3,1,1,2,1,2,62.6,3.4,1,35,109,3,1,1,1,1,0,2,10.2,1.96,50,12.8
0,2,43,3,1,2,1,2,2,62.5,2.5,1,35.5,108,3,1,1,1,1,0,2,8.9,2.12,52,11.5
1,2,43,1,1,2,2,0,2,65,4,2,52.2,108,3,1,0,1,1,0,2,8,4.78,51,12.8
0,2,44,3,1,2,2,0,2,28.2,2.6,3,38.6,108,3,1,1,0,1,0,1.8,11.1,17.12,56,9.2
1,0,38,2,1,1,2,3,0,43.6,3,2,27.2,95,4,1,1,0,1,0,2.8,10.4,5.52,50,9.6
0,2,43,3,1,2,1,1,2,68,3.6,3,32.2,111,3,1,1,0,1,1,2.2,10.3,4.18,54,14.2
0,2,52,3,1,2,2,1,2,66.33333333,2.666666667,1,10.66666667,110,3,1,1,0,1,0,2.333333333,14.4,2.26,60,10.66666667
0,2,44,3,1,1,2,0,2,67.66666667,2.333333333,1,36.66666667,109,3,1,1,0,1,0,2,10.9,3.92,53,12.66666667
1,2,40,2,1,1,2,3,2,64.25,2,1,23.25,109,3,1,1,1,1,0,2,11.7,4.96,51,12.5
1,2,43,2,1,1,2,0,2,52.6,3.8,1,26.8,114,4,1,0,0,1,0,3,8.2,3.44,54,11
1,2,49,2,1,2,1,2,2,53,1.8,1,27,108,3,1,0,0,1,0,2,9.1,3,58,10.8
0,2,39,3,1,1,2,3,0,67.2,3.6,3,52.2,112,4,1,0,0,1,0,2,8.9,10.02,51,11.8
0,2,42,3,1,1,2,1,2,51.6,2.8,1,40.8,111,3,1,0,0,1,0,2,9.7,5.24,53,10.4
1,2,48,2,1,1,2,0,2,69.4,3.2,1,35.6,107,4,1,0,1,1,1,2,8.7,2.68,56,13
1,2,39,2,1,1,2,1,1,45.25,2.25,1,34.75,111,3,1,1,0,1,0,2,11.5,3.3,51,10
1,2,50,2,1,1,2,0,2,68,3,1,45.33333333,109,4,1,0,1,1,1,2,9.9,2.7,57,14.33333333
0,0,40,3,1,1,2,1,2,42.2,2,3,15,113,3,1,1,1,1,1,2.2,11.3,3.58,52,9.2
1,2,40,2,1,1,2,2,2,50,2.4,2,20.4,108,3,1,1,1,1,1,2.2,11.7,0,52,9.4
1,2,40,2,1,1,2,0,1,61.2,4,1,55.6,109,4,1,0,1,1,1,2,9.8,3.38,53,12.8
1,2,43,2,1,2,1,0,2,60.25,3.5,3,48.5,110,3,1,1,1,1,0,2.25,11.2,2.64,52,13
1,2,50,2,1,2,2,2,2,42.6,3.6,1,33.2,111,0,1,0,0,0,0,2,6.4,2.48,58,9.6
0,0,40,3,1,0,2,2,2,33.2,2.6,1,22,110,0,1,0,0,0,1,2,9.7,4.12,51,9.8
0,2,51,3,1,1,1,0,2,59.2,2.6,3,40.8,113,4,1,1,0,1,0,2.2,8.7,8.16,62,15.6
1,2,50,2,1,1,2,0,1,62.4,3.4,1,36.2,109,4,1,0,1,1,1,2.4,9.4,5.18,58,14.2
0,2,50,3,0,1,0,0,2,50,3,3,28.2,114,3,1,1,1,1,0,2,9.2,3.78,61,12.2
1,2,50,2,1,1,2,0,2,59.6,3.8,2,43.8,113,4,1,1,1,1,0,2,11.7,8.1,62,12.4
0,2,31,3,1,1,1,1,2,49.2,3,1,28.4,111,3,1,1,0,1,1,2,9.7,3.8,44,12
1,2,42,2,1,1,2,0,1,46.5,3.5,1,29,110,3,1,0,0,1,1,2,8.5,2.78,52,10.25
1,2,40,2,1,0,2,3,0,58.8,2.8,1,23.4,111,4,1,0,1,1,0,3,10.9,2.4,50,10.2
1,0,42,2,1,0,2,3,0,46.4,3.4,1,30.2,113,4,1,0,0,1,0,2.2,9.9,3.24,53,10.8
1,2,44,2,1,2,2,0,1,37.5,4,1,82,108,1,0,1,1,1,1,2,7.9,0,53,13.5
1,2,41,2,1,0,2,3,0,54.6,3.8,1,33.8,110,4,1,0,1,1,0,2.4,11.9,6.14,50,12.4
1,2,35,2,1,2,1,1,2,48.6,1.6,1,13.4,109,1,0,1,0,1,0,2.2,11.5,0.82,47,11.8
0,2,48,3,1,2,2,0,2,64.66666667,2.666666667,2,33.33333333,108,4,1,1,0,1,0,2,11.1,2.6,58,13.66666667
1,2,46,2,1,2,2,0,2,58,3.4,1,47.6,109,4,1,0,1,1,1,2,10.7,3.36,53,14
1,2,43,2,1,1,0,0,2,44.33333333,3.666666667,2,33.33333333,108,1,0,1,1,1,0,2,15.4,1.52,52,16
1,0,45,2,1,2,2,1,1,48,2,1,29,109,4,1,0,1,1,1,2,9.6,3.58,54,11.8
1,2,49,2,1,1,2,0,1,47,2.4,3,21.4,108,4,1,0,1,1,1,2.6,10.4,2.1,57,11.2
1,0,39,2,1,1,1,2,2,39.6,2.4,1,28.8,89,3,1,6,1,1,1,2.6,16,5.26,50,10.4
1,2,63,2,1,2,2,0,2,65.2,5,1,65,117,1,0,3,1,1,0,2,7.2,7.76,76,15.6
1,0,41,2,1,1,1,2,2,47,3.2,1,25.8,106,4,1,0,0,1,0,2.2,16,1.84,51,11.8
1,2,42,2,1,1,2,1,2,41.25,3.25,1,43.25,92,1,0,0,0,1,0,2.75,10.1,5.78,52,11
0,0,40,3,1,1,1,0,2,38.6,3.8,1,38.8,92,2,1,1,0,1,0,2,13.1,7.7,51,12
1,2,32,1,1,1,0,1,2,54.25,3.5,1,34,92,3,1,1,0,1,1,2.25,14.3,6.08,40,11.5
1,2,44,2,1,1,1,2,2,72,3,2,38.6,87,3,1,1,1,1,0,2,10,7.92,53,12.6
1,0,32,2,1,1,1,1,2,18.2,2.2,1,17.6,93,4,1,6,1,1,0,2,7.7,1.72,39,7.8
1,2,42,2,1,1,2,1,1,75.6,3.2,1,42,91,1,0,1,0,1,0,2.2,6.6,3.76,53,13.8
1,2,42,2,1,2,2,0,1,52.2,1.6,1,11.6,107,0,1,0,0,0,0,1.8,9,1.46,52,9.4
1,2,41,2,1,1,2,1,1,53.4,2.6,1,51.4,89,1,0,1,0,1,0,2,3.2,6.42,53,12
1,0,40,2,1,1,1,2,2,47.8,2.6,1,27.8,85,3,1,1,0,1,1,2,12.5,9.16,49,10.6
1,0,39,2,1,1,1,1,2,31.6,3,2,56.8,95,3,1,1,1,1,0,2,12.5,5.48,48,11
1,2,48,2,1,2,2,1,2,49.4,6.2,1,81.6,112,4,1,1,1,1,1,2.4,5.9,5.8,56,14.4
0,0,28,3,1,2,0,0,2,42.6,1.2,0,19,85,3,1,1,0,1,0,1.8,20.4,5.56,35,9.6
1,2,50,2,1,1,2,1,2,60,3,1,65.66666667,108,4,1,0,1,1,1,2,9.9,2.74,58,14
1,2,56,2,1,2,2,1,2,72.6,2.6,3,35.6,109,4,1,1,0,1,1,2.6,7.1,2.56,66,14.6
0,0,42,3,1,1,2,2,2,31,3.6,2,36,109,3,1,0,0,1,0,2,9.6,4.1,54,10.8
0,0,45,3,1,1,2,1,2,18.75,2.25,1,25.5,114,4,1,1,1,1,0,2,9.3,3.5,54,8.5
0,2,45,3,1,1,1,1,2,31,3.75,1,16.5,115,3,1,1,0,1,0,2,9.1,1.18,57,8.75
1,2,47,0,1,1,2,1,1,66.4,3.2,1,51.6,112,4,1,1,1,1,0,2,7.7,4.52,55,15.4
0,2,44,3,1,1,2,0,2,47.5,3.5,1,41,112,3,1,1,0,1,0,2,11,6.3,56,10.5
0,2,47,3,1,1,1,0,2,45.2,3,3,35,114,4,1,1,1,1,0,2,10.8,4.94,55,9.2
0,2,43,3,1,1,1,1,2,45.8,3.8,3,41,113,4,1,1,1,1,0,2,9.4,4.98,52,10.8
0,2,40,3,1,1,2,0,1,42.75,5,1,27.75,114,3,1,0,0,1,1,2,8.9,2.54,54,8.75
0,2,48,3,1,2,1,0,2,80.66666667,3.333333333,1,31,115,3,1,0,0,1,1,2.333333333,8.9,2.22,55,16
0,2,46,3,1,1,2,0,1,43.5,3.75,1,40.25,114,4,1,1,0,1,0,2,18.2,2.52,54,11
0,2,39,3,1,1,2,1,2,43.6,2.6,1,24.2,113,3,1,1,0,1,0,2,9.6,2.58,50,8.4
1,2,55,2,1,2,2,0,2,67.5,2,1,33,113,0,1,0,0,0,0,2,6.3,1.02,67,12.5
0,2,46,3,1,1,2,1,1,37.75,3.25,1,49.25,116,4,1,1,1,1,0,2,7.7,2.42,55,10.5
1,2,57,2,1,2,2,0,2,51.8,3.8,3,32.2,114,1,0,1,0,1,1,2.4,8.6,3.2,68,12.8
0,2,46,3,1,1,2,0,2,43.6,4.2,1,43.2,115,4,1,1,1,1,1,2,9.3,4.34,54,11.2
1,2,57,2,1,2,2,0,1,57.8,2.4,3,28.6,107,3,1,0,0,1,1,2,6.7,2.28,66,11.4
0,2,40,3,1,1,1,2,2,39.8,2.2,1,16.8,109,3,1,1,0,1,0,2.2,9.4,2.56,50,9
1,2,61,2,1,2,2,1,2,65,3.8,3,50.6,106,1,0,1,0,1,0,2.2,7.1,7.64,71,14
0,2,42,3,1,1,1,2,2,47.8,1.4,1,13.6,105,2,1,1,0,1,0,2.4,11.1,2.12,51,8.8
0,2,43,3,1,1,1,0,2,38,3.8,1,35.2,116,3,1,1,0,1,0,2,9.5,4.22,54,9.4
0,2,42,3,1,1,2,0,2,37.75,3,1,18.25,114,3,1,0,0,1,0,2,10.8,2.9,52,8.25
0,0,44,3,1,2,2,0,2,27,3.6,1,28.8,115,3,1,0,0,1,1,2,9.3,2.76,52,8.6
0,0,42,3,1,1,2,0,2,34,3.4,1,35,114,3,1,1,0,1,0,2,9.3,3.96,51,9.8
1,2,53,0,1,2,1,1,2,77,3.75,1,43.5,107,2,1,1,0,1,0,2.25,5.5,1.4,63,13.25
1,2,56,2,1,1,1,0,1,62.6,2.4,1,34.4,109,3,1,0,0,1,1,2.2,7.7,3.1,67,13
1,2,44,2,1,1,2,1,2,71.2,3.2,1,44.8,105,3,1,1,0,1,1,2,9.2,3.7,56,14.8
1,2,57,2,1,2,2,0,2,57,4,1,52.6,107,3,1,0,0,1,0,2.6,7.8,3.14,67,14.6
0,0,44,3,1,1,2,0,2,31,3.8,2,47.2,113,3,1,1,0,1,1,2,8.8,4.96,55,9.4
1,2,55,2,1,2,1,0,2,52.8,3.6,1,38.8,108,3,1,1,0,1,1,2.6,7.2,2.18,55,12
1,0,39,2,1,1,1,1,2,38.6,3.4,1,27.6,105,4,1,1,0,1,0,2.8,8.5,4.32,48,9.8
1,2,55,2,1,2,2,0,2,48,5.8,1,67.2,107,3,1,1,1,1,0,2.4,8.8,3.48,67,14.8
1,2,56,2,1,2,1,0,2,62.25,3.25,1,42,114,2,1,1,1,1,0,2.25,5.1,1.94,67,16.25
1,2,53,1,1,2,1,0,2,45.8,3.4,1,29.4,106,3,1,0,0,1,1,2.6,5.7,1.76,63,12.2
1,2,53,2,1,2,2,0,2,59.8,3.6,3,40,104,1,0,1,0,1,0,2.8,10.5,5.98,64,16.2
1,2,54,2,1,2,1,0,2,38.8,4,1,26.8,117,0,1,0,0,0,0,2,6,2.26,66,10
1,2,52,0,1,2,1,0,1,63,3.4,1,27.2,110,1,0,0,0,1,0,2,7,2.4,61,15
0,2,47,3,1,1,2,1,2,43,3.4,2,48.6,107,4,1,1,0,1,1,2,9,4.34,58,11.8
1,2,57,2,1,2,2,1,1,74,3.666666667,1,46.66666667,108,0,1,0,0,0,0,2,6.8,1.88,70,17.66666667
1,2,56,2,1,2,2,1,2,79.8,4.2,1,56.4,107,0,1,0,0,0,1,2.4,7,3.44,36,17
1,2,51,2,1,2,2,1,1,52.25,5,1,35.25,110,0,1,4,0,0,0,2,7.7,1.9,57,13.25
1,2,49,2,1,1,2,1,2,35,4,1,113,107,4,1,1,0,1,0,2,5.8,4.78,60,12.33333333
1,2,54,1,1,1,2,0,2,61,3.6,1,41.6,106,1,0,0,0,1,1,2,5.9,3.98,66,13.2
1,2,48,0,1,1,2,1,2,35.75,3.5,2,34,107,1,0,0,0,1,0,2.25,6.8,1.56,57,11.75
1,2,58,2,1,2,1,1,2,57.4,4.2,1,28.2,116,0,1,0,0,0,0,2,6.7,2.2,68,10.6
1,2,56,2,1,2,2,0,2,40.8,3.2,1,34,107,3,1,0,0,1,1,2.2,6.5,2.04,35,11.8
1,2,53,1,1,1,2,0,2,43.4,4.8,1,47,108,3,1,0,0,1,1,2,5.9,3.78,63,11.2
1,2,57,2,1,1,1,0,2,38.2,5.4,3,57.2,113,4,1,1,1,1,0,2,5.2,2,66,11
0,2,54,3,1,2,2,0,1,59,1,1,29.66666667,114,3,1,1,0,1,0,2,4.6,1.18,64,15
1,2,57,2,1,1,2,0,2,58,3,1,35,112,0,1,0,0,0,1,2,5.1,0.8,70,13
1,2,55,1,1,1,1,0,2,55.75,2.75,3,51.25,113,1,0,0,1,1,1,2,5.3,2.26,64,11.25
1,2,53,2,1,1,2,1,1,73.33333333,2.333333333,1,31.66666667,112,0,1,0,0,0,1,2,5.5,1.82,62,17
0,2,46,3,1,1,2,1,1,62.2,2,1,24,115,3,1,0,0,1,0,2,7,2.18,56,12.4
1,2,49,2,1,1,2,1,2,81.25,2.75,1,50.5,107,1,0,0,0,1,0,2,6.1,1.76,58,16.75
1,2,55,2,1,2,2,1,2,68,3,1,27,113,0,1,0,0,0,0,2,6.3,0.88,64,13
1,2,54,2,1,2,2,0,1,83.5,5.75,1,46,108,0,1,0,0,0,0,2,7.1,2.96,64,17.75
1,2,45,2,1,1,2,1,2,57.6,3.2,1,59.4,107,4,1,0,1,1,1,2,8.2,5.62,55,13.6
1,2,54,0,1,2,1,1,2,58.33333333,4,1,39.66666667,112,0,1,0,0,0,0,2,6.6,1.56,54,14.33333333
1,2,52,2,1,2,2,1,2,80,3,1,37.5,111,0,1,0,0,0,0,2,5.1,0,63,15.5
0,0,50,3,1,2,2,0,2,40.2,5.2,1,47.6,111,3,1,1,0,1,0,2,6.3,3.46,59,11.8
0,2,40,3,1,1,1,1,2,45.6,2.4,1,23,113,3,1,1,1,1,1,2,9.9,3.36,49,9
1,2,40,2,1,1,2,1,2,66.8,2.4,1,43,89,4,1,1,0,1,0,2,6,3.4,50,13.4
1,2,57,2,1,2,2,0,2,56.4,3.6,1,41.2,108,3,1,0,0,1,1,2.8,6.4,2.94,68,13
0,2,39,3,1,1,2,0,1,57.6,6.2,1,75.6,107,1,0,0,0,1,0,2,6.3,4.6,50,17.2
1,2,44,2,1,1,2,1,2,57.8,4.2,2,55.8,109,3,1,1,0,1,0,2.6,7.8,5.12,54,13.6
1,2,54,2,1,2,2,0,2,47.8,6.8,3,66.4,109,3,1,0,0,1,1,2.2,6,4.2,65,15.6
1,2,62,2,1,2,1,0,2,50.2,3.8,3,37.4,113,4,1,6,1,1,1,2,6.4,0.84,75,14.4
0,2,48,3,1,1,1,1,2,52.8,5.4,1,70.4,108,3,1,6,1,1,1,2.6,7.6,6.38,56,14.6
1,2,58,1,1,1,2,0,2,65.25,4.25,1,79.5,107,3,1,1,1,1,1,2.25,6.9,4.66,67,14.5
1,2,53,2,1,2,2,0,2,84.2,5.2,1,67,109,3,1,0,0,1,1,2.8,7.8,6.72,62,14
1,0,29,2,1,1,2,2,2,31.4,3,2,33,80,0,1,0,0,0,1,2,5,6.68,39,11.2
1,0,31,2,1,1,1,0,2,20,3.6,2,37.2,85,3,1,6,1,1,1,2,8.1,8.48,39,8
1,2,50,2,1,2,2,1,2,44,4.4,1,51.2,99,1,1,1,1,1,1,2,8.7,4.34,58,11
1,2,58,2,1,2,2,0,2,68,2.8,3,34.8,113,3,1,6,1,1,0,2.2,6.7,2.44,68,12.2
1,2,52,2,1,2,1,0,2,76.8,6.2,2,76.4,108,1,0,0,0,1,0,2.6,6.9,6.44,62,17.8
0,2,49,3,1,2,2,1,2,57.8,5.2,1,68,107,3,1,1,0,1,0,2.4,7.2,5.38,60,15.4
1,0,40,2,1,0,2,3,0,34,3,2,50.8,109,3,1,1,0,1,0,2,10.8,8.72,51,10
0,0,42,3,1,1,2,0,2,39,4.6,1,55.4,108,3,1,1,0,1,0,2,7.5,7.28,51,11.4
1,2,44,0,1,1,2,1,1,70.6,3.8,2,43.4,107,0,1,0,0,0,0,2,6.6,2.1,55,15.2
1,2,58,1,1,2,2,0,2,59.6,4.6,1,68,109,3,1,0,0,1,1,2.4,6.1,5.42,67,13.6
1,2,56,1,1,2,1,1,2,54.8,2.8,1,42.2,110,3,1,0,0,1,1,2,6.5,3.48,67,13
1,2,59,2,1,2,1,1,2,65.3,2.3,1,27.3,108,0,1,0,0,0,1,2,7.5,1.8,70,12
1,2,47,1,1,1,2,0,2,55,2,1,33.7,107,4,1,0,0,1,1,2,8.3,1.7,56,14.1
1,2,46,2,1,1,2,0,2,80.25,2,1,54.75,109,3,1,0,0,1,0,2,10.7,4.74,56,19.75
1,2,58,1,1,2,2,0,1,53.2,3.4,1,36.8,108,3,1,0,0,1,1,2.2,6.8,1.48,68,13.8
1,2,57,2,1,2,2,0,1,42.75,5.25,2,38.25,107,0,1,0,0,0,0,2,7.4,3.4,69,14
1,0,35,2,1,1,1,2,2,21,3.4,1,19.2,108,3,1,0,0,1,0,2.2,9.6,3.92,47,6.2
1,0,56,2,1,2,1,0,2,67.2,3,1,47.4,109,0,1,0,0,0,0,1.8,6.5,0.66,63,14.6
1,2,54,2,1,2,2,0,1,55.25,3,1,18.5,108,0,1,0,0,0,0,2,6.1,2.64,64,11.75
1,2,55,2,1,1,1,1,2,56.2,2.8,1,43.4,106,0,1,0,0,0,0,2,5.9,1.32,62,14.2
0,2,43,3,1,1,1,2,2,46.2,2.2,1,32,109,3,1,0,0,1,0,2,9.1,1.5,52,9.8
0,0,39,3,1,2,1,2,2,26.2,1.8,2,14.8,99,2,1,1,0,1,0,2,8,0.54,48,9.2
0,0,28,3,1,1,2,1,1,32.6,1.4,2,25.4,77,0,1,0,0,0,0,2.4,8,3.88,35,10
1,2,47,2,1,1,2,0,1,44.75,4.25,1,54.25,105,1,0,1,0,1,0,2,10.8,6.94,58,12.5
1,0,40,2,1,0,2,3,0,33.8,6.2,1,41,115,3,1,1,0,1,0,2.4,8.8,7.08,52,10
1,2,57,2,1,2,1,0,2,41,1.8,3,21.4,109,3,1,0,0,1,0,2.4,7.9,2,67,9.2
0,0,47,3,1,1,2,0,2,33.2,3,2,29.2,108,3,1,1,0,1,1,1.8,9.1,2.48,58,10.6
1,2,58,2,1,2,1,0,2,66.25,5.5,1,38.5,115,2,1,1,0,1,0,2,5.3,0,70,15.75
1,2,54,2,1,2,2,0,2,70,2.4,1,38.8,114,0,1,0,0,0,0,2,6.6,2.24,64,13.8
0,2,45,3,1,1,1,1,2,43.75,3.5,2,46.75,107,3,1,0,0,1,0,2,7.6,3.32,54,10.25
1,2,50,2,1,2,2,0,2,67.4,2.8,1,44.8,107,1,0,0,0,1,0,2,6,1.7,59,13.6
1,2,42,2,1,1,1,2,2,71.4,2.6,2,52,96,0,1,0,0,0,0,2,7.8,6.08,53,16.6
1,2,60,2,1,1,2,1,2,54.6,3.8,1,35.4,111,3,1,1,0,1,0,2.2,6.8,3.34,72,12.6
1,2,55,2,1,1,1,1,2,82.25,4,3,45.5,112,0,1,0,0,0,1,2,5.9,2.04,68,16
1,2,54,2,1,1,1,0,2,61.33333333,3.333333333,1,32.33333333,107,3,1,1,0,1,0,2,5.6,1.72,63,14
1,2,54,2,1,1,1,1,2,68,3.333333333,1,22,109,0,1,0,0,0,0,1.333333333,5.5,1,64,14.66666667
1,2,55,2,1,1,2,1,2,66.6,5,1,37.6,113,0,1,0,0,0,0,2,6.2,1.8,64,17.8
1,2,55,2,1,2,2,0,2,57,4.6,3,57.8,109,3,1,0,0,1,1,3,8,4.5,66,11
1,2,60,2,1,2,2,0,2,70.5,6,1,54.5,112,1,0,1,1,1,0,2,5.5,1.92,74,18.5
1,0,46,0,1,1,2,1,2,36,3.4,1,34.4,108,3,1,0,1,1,0,2,7.6,3.36,54,10.8
0,2,37,3,1,2,2,1,2,40.8,2.2,1,28.2,100,2,1,1,0,1,0,2,8.7,2.02,48,11.6
1,2,47,2,1,0,2,1,1,49.4,3.2,1,31.8,109,0,1,0,0,0,0,2,6.9,2.52,57,9.2
1,2,52,2,1,2,2,1,2,74.33333333,4.666666667,1,25.66666667,111,0,1,0,0,0,0,2,6.7,0.64,61,16.66666667
0,0,53,3,1,1,1,0,2,47.4,4.8,3,58.2,113,3,1,1,0,1,0,2.8,7.8,7.14,64,13.6
1,2,51,2,1,1,2,0,2,68.6,4.4,3,39.2,113,3,1,0,0,1,1,2,7.3,1.82,60,12.6
1,2,46,2,1,1,2,0,2,39.8,2.2,3,34.6,116,4,1,0,1,1,0,2,7.4,3.08,55,10.6
1,2,54,2,1,2,2,0,2,51,4.6,3,68.6,113,3,1,0,0,1,1,2.2,7.1,7.04,66,14
1,2,53,2,1,2,1,0,2,70.33333333,3.666666667,1,56.66666667,110,0,1,0,0,0,0,2,6.4,3.06,63,17.33333333
1,2,57,1,1,1,1,0,2,54.4,3.8,3,42.6,107,3,1,0,0,1,1,2.2,6.3,3.72,67,11.6
1,2,54,2,1,1,1,1,2,48.8,2.2,2,56.6,109,0,1,0,0,0,0,2,5.8,3.42,63,9
1,2,59,2,1,1,2,1,2,70,5.8,3,60.4,107,0,1,0,0,0,0,1.6,5.3,0.52,71,16.2
1,2,52,2,1,2,2,1,1,66,4.666666667,1,74,105,0,1,0,0,0,0,1.666666667,6.5,3.36,63,14
0,0,44,3,1,1,2,2,2,35.2,3.6,2,31,96,3,1,1,0,1,0,2,9.2,4.94,55,9.6
1,2,59,1,1,2,2,1,2,55.2,6.6,1,37.6,114,3,1,1,0,1,0,2.2,6.9,2.32,71,12.4
1,2,53,2,1,2,1,1,2,60.8,3.8,1,34.2,113,0,1,0,0,0,0,2.2,6.4,1.64,62,14.8
1,2,56,1,1,1,2,0,2,53.75,3.25,1,27,108,3,1,0,0,1,1,2.5,6.9,3.62,64,12.5
1,2,55,2,1,1,1,1,2,57,3.8,1,45.2,106,3,1,1,0,1,1,2.6,6.9,4.3,64,13.8
1,2,52,2,1,1,2,0,2,41.6,5.6,1,89.2,113,3,1,1,0,1,0,2.2,7.6,9.58,61,13.2
1,2,51,2,1,2,2,0,2,37.6,7.4,1,52.2,114,3,1,0,0,1,1,2.4,7,2.62,59,12.8
1,2,48,2,1,2,2,0,1,53.25,3.5,1,49.25,108,3,1,0,0,1,1,2,6.1,2.88,57,12.5
1,2,54,2,1,2,2,1,1,47,3.2,3,15,114,0,1,0,0,0,0,2.2,7.3,2.2,63,12.4
0,2,44,3,1,2,1,0,2,32.66666667,4,3,40.66666667,112,3,1,6,1,1,0,2.333333333,7.6,0.56,53,12.33333333
0,0,49,3,1,2,2,0,2,19,1.8,1,17.8,115,4,1,1,0,1,0,1.8,7.6,3.18,58,7.4
1,2,49,0,2,1,2,1,2,43.3,2.7,3,31.3,107,4,1,6,1,1,1,1.8,6.5,3.3,60,11.6
1,2,35,0,1,2,2,1,1,38,3.2,2,32.6,89,3,1,1,0,1,1,2,5.4,3.2,46,9.6
